id,label
05598,8
05599,9
05600,14
05601,8
05602,9
05603,8
05604,4
05605,5
05606,7
05607,16
05608,16
05609,18
05610,14
05611,18
05612,16
05613,1
05614,18
05615,2
05616,10
05617,6
05618,4
05619,1
05620,12
05621,0
05622,1
05623,6
05624,18
05625,4
05626,15
05627,9
05628,18
05629,0
05630,6
05631,9
05632,2
05633,14
05634,18
05635,9
05636,8
05637,6
05638,12
05639,4
05640,19
05641,18
05642,3
05643,0
05644,7
05645,18
05646,7
05647,4
05648,8
05649,16
05650,4
05651,8
05652,10
05653,5
05654,14
05655,12
05656,4
05657,15
05658,3
05659,5
05660,5
05661,5
05662,1
05663,18
05664,9
05665,16
05666,4
05667,8
05668,6
05669,17
05670,11
05671,15
05672,0
05673,16
05674,2
05675,17
05676,8
05677,18
05678,17
05679,2
05680,9
05681,15
05682,2
05683,16
05684,18
05685,12
05686,6
05687,2
05688,5
05689,2
05690,8
05691,6
05692,12
05693,4
05694,14
05695,16
05696,4
05697,2
05698,17
05699,8
05700,4
05701,15
05702,10
05703,7
05704,14
05705,3
05706,8
05707,6
05708,1
05709,4
05710,15
05711,18
05712,2
05713,5
05714,1
05715,10
05716,12
05717,11
05718,14
05719,8
05720,4
05721,6
05722,18
05723,4
05724,0
05725,10
05726,3
05727,16
05728,18
05729,1
05730,0
05731,17
05732,2
05733,3
05734,6
05735,6
05736,19
05737,14
05738,8
05739,17
05740,15
05741,19
05742,12
05743,0
05744,0
05745,14
05746,1
05747,0
05748,4
05749,3
05750,6
05751,19
05752,3
05753,6
05754,8
05755,3
05756,14
05757,6
05758,2
05759,17
05760,19
05761,1
05762,1
05763,11
05764,0
05765,0
05766,1
05767,13
05768,17
05769,17
05770,9
05771,5
05772,0
05773,6
05774,2
05775,2
05776,17
05777,11
05778,10
05779,14
05780,12
05781,1
05782,11
05783,3
05784,4
05785,18
05786,11
05787,11
05788,7
05789,19
05790,6
05791,3
05792,1
05793,10
05794,11
05795,0
05796,4
05797,6
05798,18
05799,8
05800,5
05801,12
05802,6
05803,19
05804,9
05805,11
05806,6
05807,19
05808,1
05809,4
05810,16
05811,3
05812,4
05813,9
05814,3
05815,1
05816,18
05817,1
05818,17
05819,12
05820,0
05821,19
05822,5
05823,19
05824,7
05825,11
05826,16
05827,19
05828,17
05829,11
05830,8
05831,8
05832,14
05833,10
05834,5
05835,2
05836,8
05837,12
05838,17
05839,10
05840,16
05841,18
05842,14
05843,12
05844,3
05845,0
05846,9
05847,18
05848,8
05849,2
05850,1
05851,11
05852,2
05853,16
05854,14
05855,7
05856,3
05857,8
05858,3
05859,12
05860,7
05861,6
05862,8
05863,4
05864,0
05865,15
05866,13
05867,18
05868,9
05869,0
05870,10
05871,14
05872,18
05873,9
05874,2
05875,9
05876,4
05877,9
05878,10
05879,12
05880,17
05881,18
05882,13
05883,18
05884,14
05885,1
05886,1
05887,4
05888,3
05889,3
05890,17
05891,4
05892,8
05893,10
05894,0
05895,8
05896,1
05897,13
05898,17
05899,14
05900,12
05901,9
05902,15
05903,9
05904,18
05905,3
05906,3
05907,9
05908,5
05909,10
05910,0
05911,3
05912,6
05913,14
05914,11
05915,12
05916,8
05917,1
05918,5
05919,3
05920,14
05921,2
05922,1
05923,1
05924,16
05925,4
05926,2
05927,1
05928,18
05929,19
05930,3
05931,6
05932,11
05933,0
05934,4
05935,16
05936,2
05937,10
05938,12
05939,16
05940,7
05941,1
05942,16
05943,11
05944,17
05945,15
05946,14
05947,11
05948,14
05949,19
05950,7
05951,10
05952,18
05953,19
05954,0
05955,6
05956,1
05957,0
05958,0
05959,3
05960,12
05961,12
05962,12
05963,2
05964,4
05965,12
05966,1
05967,12
05968,16
05969,3
05970,14
05971,11
05972,11
05973,9
05974,17
05975,16
05976,6
05977,0
05978,18
05979,18
05980,8
05981,1
05982,5
05983,17
05984,4
05985,6
05986,14
05987,0
05988,5
05989,14
05990,2
05991,7
05992,0
05993,9
05994,18
05995,11
05996,9
05997,1
05998,17
05999,12
06000,13
06001,2
06002,7
06003,8
06004,12
06005,12
06006,16
06007,17
06008,19
06009,3
06010,12
06011,2
06012,18
06013,4
06014,2
06015,12
06016,19
06017,16
06018,18
06019,18
06020,7
06021,13
06022,11
06023,12
06024,0
06025,17
06026,8
06027,9
06028,0
06029,17
06030,3
06031,8
06032,5
06033,4
06034,4
06035,10
06036,2
06037,14
06038,9
06039,0
06040,7
06041,1
06042,0
06043,3
06044,17
06045,4
06046,15
06047,14
06048,11
06049,6
06050,0
06051,15
06052,4
06053,9
06054,0
06055,10
06056,9
06057,19
06058,15
06059,6
06060,16
06061,12
06062,10
06063,11
06064,6
06065,8
06066,6
06067,9
06068,11
06069,6
06070,12
06071,3
06072,2
06073,14
06074,14
06075,6
06076,7
06077,11
06078,15
06079,8
06080,3
06081,10
06082,7
06083,14
06084,16
06085,6
06086,1
06087,19
06088,0
06089,19
06090,10
06091,0
06092,14
06093,11
06094,2
06095,13
06096,10
06097,14
06098,14
06099,14
06100,3
06101,2
06102,9
06103,3
06104,0
06105,0
06106,14
06107,14
06108,5
06109,3
06110,15
06111,10
06112,5
06113,6
06114,3
06115,2
06116,1
06117,11
06118,7
06119,14
06120,17
06121,10
06122,12
06123,4
06124,13
06125,10
06126,10
06127,1
06128,18
06129,9
06130,13
06131,19
06132,2
06133,11
06134,12
06135,9
06136,1
06137,18
06138,7
06139,5
06140,2
06141,17
06142,8
06143,19
06144,11
06145,4
06146,18
06147,17
06148,4
06149,0
06150,12
06151,1
06152,19
06153,11
06154,3
06155,17
06156,0
06157,9
06158,8
06159,10
06160,0
06161,10
06162,17
06163,6
06164,13
06165,15
06166,0
06167,7
06168,9
06169,17
06170,15
06171,4
06172,3
06173,1
06174,7
06175,3
06176,1
06177,16
06178,19
06179,11
06180,17
06181,16
06182,0
06183,10
06184,8
06185,3
06186,6
06187,8
06188,11
06189,18
06190,8
06191,10
06192,12
06193,2
06194,13
06195,10
06196,16
06197,14
06198,17
06199,14
06200,5
06201,10
06202,4
06203,4
06204,3
06205,8
06206,8
06207,10
06208,3
06209,12
06210,14
06211,11
06212,9
06213,8
06214,18
06215,1
06216,9
06217,9
06218,6
06219,17
06220,10
06221,17
06222,6
06223,14
06224,9
06225,14
06226,9
06227,13
06228,6
06229,17
06230,12
06231,1
06232,18
06233,18
06234,3
06235,11
06236,12
06237,15
06238,8
06239,14
06240,13
06241,4
06242,10
06243,10
06244,8
06245,8
06246,8
06247,15
06248,3
06249,13
06250,10
06251,8
06252,2
06253,4
06254,17
06255,1
06256,17
06257,5
06258,14
06259,10
06260,14
06261,18
06262,14
06263,2
06264,2
06265,10
06266,8
06267,3
06268,15
06269,19
06270,3
06271,4
06272,10
06273,6
06274,1
06275,16
06276,2
06277,10
06278,0
06279,6
06280,17
06281,15
06282,12
06283,16
06284,5
06285,9
06286,10
06287,0
06288,14
06289,11
06290,8
06291,2
06292,17
06293,11
06294,3
06295,0
06296,15
06297,19
06298,3
06299,14
06300,9
06301,18
06302,6
06303,6
06304,15
06305,6
06306,9
06307,6
06308,18
06309,0
06310,3
06311,0
06312,9
06313,1
06314,0
06315,14
06316,8
06317,0
06318,18
06319,7
06320,3
06321,4
06322,5
06323,7
06324,14
06325,14
06326,14
06327,15
06328,0
06329,9
06330,6
06331,17
06332,5
06333,11
06334,8
06335,0
06336,3
06337,13
06338,16
06339,5
06340,10
06341,1
06342,3
06343,3
06344,1
06345,10
06346,10
06347,8
06348,11
06349,14
06350,11
06351,2
06352,1
06353,17
06354,9
06355,7
06356,11
06357,14
06358,0
06359,9
06360,16
06361,8
06362,13
06363,11
06364,1
06365,2
06366,18
06367,9
06368,0
06369,5
06370,6
06371,12
06372,16
06373,5
06374,2
06375,2
06376,2
06377,14
06378,6
06379,10
06380,12
06381,14
06382,3
06383,11
06384,2
06385,16
06386,16
06387,8
06388,8
06389,10
06390,16
06391,7
06392,17
06393,1
06394,16
06395,14
06396,11
06397,12
06398,19
06399,10
06400,16
06401,11
06402,1
06403,16
06404,3
06405,11
06406,17
06407,12
06408,3
06409,2
06410,10
06411,3
06412,4
06413,0
06414,17
06415,4
06416,10
06417,14
06418,19
06419,9
06420,15
06421,18
06422,11
06423,12
06424,14
06425,10
06426,11
06427,14
06428,11
06429,5
06430,4
06431,8
06432,3
06433,14
06434,18
06435,1
06436,7
06437,10
06438,13
06439,2
06440,4
06441,7
06442,3
06443,2
06444,11
06445,3
06446,4
06447,14
06448,6
06449,17
06450,2
06451,6
06452,7
06453,4
06454,11
06455,17
06456,3
06457,1
06458,19
06459,17
06460,11
06461,6
06462,11
06463,8
06464,12
06465,17
06466,4
06467,0
06468,10
06469,8
06470,12
06471,17
06472,18
06473,1
06474,1
06475,9
06476,2
06477,6
06478,18
06479,10
06480,3
06481,2
06482,12
06483,2
06484,18
06485,1
06486,13
06487,11
06488,11
06489,7
06490,14
06491,12
06492,18
06493,11
06494,9
06495,5
06496,10
06497,13
06498,14
06499,6
06500,5
06501,17
06502,2
06503,2
06504,3
06505,10
06506,8
06507,0
06508,18
06509,11
06510,2
06511,18
06512,14
06513,1
06514,2
06515,13
06516,8
06517,18
06518,8
06519,12
06520,1
06521,13
06522,11
06523,13
06524,17
06525,9
06526,18
06527,18
06528,13
06529,2
06530,8
06531,18
06532,10
06533,4
06534,0
06535,11
06536,1
06537,15
06538,10
06539,8
06540,4
06541,0
06542,11
06543,3
06544,1
06545,1
06546,7
06547,1
06548,0
06549,10
06550,10
06551,2
06552,8
06553,3
06554,13
06555,4
06556,12
06557,10
06558,9
06559,17
06560,4
06561,6
06562,15
06563,10
06564,0
06565,13
06566,2
06567,9
06568,19
06569,14
06570,9
06571,19
06572,1
06573,0
06574,16
06575,16
06576,13
06577,14
06578,4
06579,3
06580,4
06581,17
06582,6
06583,18
06584,11
06585,5
06586,4
06587,4
06588,17
06589,10
06590,11
06591,19
06592,2
06593,8
06594,18
06595,2
06596,3
06597,19
06598,12
06599,17
06600,0
06601,12
06602,2
06603,6
06604,1
06605,11
06606,6
06607,7
06608,1
06609,4
06610,14
06611,11
06612,18
06613,17
06614,4
06615,12
06616,14
06617,19
06618,10
06619,3
06620,18
06621,2
06622,13
06623,12
06624,1
06625,8
06626,0
06627,2
06628,2
06629,8
06630,4
06631,4
06632,12
06633,8
06634,6
06635,9
06636,12
06637,5
06638,8
06639,0
06640,3
06641,12
06642,16
06643,15
06644,6
06645,13
06646,12
06647,17
06648,12
06649,2
06650,18
06651,2
06652,6
06653,13
06654,18
06655,0
06656,16
06657,5
06658,4
06659,10
06660,17
06661,10
06662,8
06663,18
06664,2
06665,11
06666,4
06667,11
06668,12
06669,17
06670,13
06671,0
06672,3
06673,2
06674,14
06675,19
06676,17
06677,10
06678,14
06679,8
06680,19
06681,0
06682,11
06683,10
06684,14
06685,13
06686,14
06687,18
06688,7
06689,0
06690,9
06691,3
06692,5
06693,13
06694,13
06695,8
06696,12
06697,13
06698,9
06699,1
06700,2
06701,14
06702,1
06703,11
06704,17
06705,17
06706,7
06707,9
06708,9
06709,19
06710,11
06711,5
06712,14
06713,3
06714,18
06715,13
06716,14
06717,2
06718,16
06719,18
06720,17
06721,2
06722,11
06723,9
06724,1
06725,4
06726,2
06727,3
06728,8
06729,1
06730,0
06731,17
06732,3
06733,18
06734,5
06735,11
06736,9
06737,6
06738,11
06739,14
06740,3
06741,14
06742,8
06743,18
06744,13
06745,12
06746,16
06747,0
06748,6
06749,16
06750,17
06751,4
06752,1
06753,19
06754,13
06755,0
06756,9
06757,5
06758,14
06759,2
06760,16
06761,6
06762,17
06763,14
06764,11
06765,0
06766,6
06767,12
06768,14
06769,9
06770,1
06771,3
06772,18
06773,16
06774,9
06775,15
06776,3
06777,1
06778,2
06779,2
06780,8
06781,4
06782,16
06783,0
06784,14
06785,11
06786,9
06787,12
06788,18
06789,13
06790,18
06791,12
06792,14
06793,10
06794,15
06795,2
06796,2
06797,4
06798,3
06799,10
06800,0
06801,11
06802,3
06803,19
06804,14
06805,0
06806,3
06807,17
06808,2
06809,8
06810,9
06811,3
06812,9
06813,14
06814,12
06815,18
06816,4
06817,6
06818,17
06819,11
06820,12
06821,3
06822,0
06823,10
06824,11
06825,5
06826,13
06827,10
06828,2
06829,14
06830,12
06831,12
06832,17
06833,8
06834,12
06835,11
06836,10
06837,11
06838,17
06839,10
06840,6
06841,3
06842,17
06843,5
06844,3
06845,4
06846,18
06847,19
06848,12
06849,3
06850,0
06851,11
06852,12
06853,4
06854,2
06855,18
06856,2
06857,3
06858,19
06859,14
06860,17
06861,17
06862,0
06863,15
06864,14
06865,17
06866,1
06867,0
06868,10
06869,9
06870,4
06871,9
06872,4
06873,11
06874,17
06875,12
06876,9
06877,1
06878,1
06879,10
06880,18
06881,12
06882,3
06883,9
06884,18
06885,2
06886,9
06887,8
06888,6
06889,5
06890,10
06891,14
06892,8
06893,10
06894,14
06895,19
06896,10
06897,6
06898,9
06899,14
06900,0
06901,2
06902,19
06903,7
06904,14
06905,4
06906,1
06907,0
06908,12
06909,2
06910,19
06911,13
06912,14
06913,16
06914,18
06915,4
06916,13
06917,10
06918,14
06919,17
06920,11
06921,18
06922,5
06923,19
06924,4
06925,14
06926,19
06927,2
06928,1
06929,6
06930,17
06931,12
06932,0
06933,6
06934,11
06935,10
06936,5
06937,1
06938,14
06939,9
06940,12
06941,10
06942,19
06943,1
06944,0
06945,11
06946,6
06947,1
06948,2
06949,17
06950,4
06951,11
06952,9
06953,3
06954,10
06955,5
06956,5
06957,13
06958,12
06959,1
06960,9
06961,16
06962,8
06963,4
06964,3
06965,1
06966,17
06967,8
06968,16
06969,4
06970,4
06971,15
06972,18
06973,6
06974,10
06975,11
06976,4
06977,12
06978,1
06979,7
06980,12
06981,8
06982,5
06983,13
06984,5
06985,9
06986,9
06987,5
06988,8
06989,4
06990,8
06991,10
06992,15
06993,9
06994,11
06995,6
06996,14
06997,0
06998,9
06999,6
07000,11
07001,10
07002,7
07003,17
07004,18
07005,7
07006,3
07007,10
07008,13
07009,5
07010,16
07011,6
07012,9
07013,18
07014,9
07015,14
07016,4
07017,17
07018,2
07019,7
07020,9
07021,11
07022,17
07023,2
07024,1
07025,12
07026,1
07027,8
07028,18
07029,2
07030,15
07031,18
07032,3
07033,8
07034,8
07035,8
07036,8
07037,6
07038,15
07039,8
07040,0
07041,0
07042,6
07043,1
07044,0
07045,8
07046,11
07047,18
07048,9
07049,8
07050,8
07051,9
07052,18
07053,2
07054,16
07055,0
07056,18
07057,18
07058,14
07059,4
07060,14
07061,3
07062,1
07063,1
07064,17
07065,2
07066,7
07067,4
07068,4
07069,2
07070,18
07071,8
07072,5
07073,14
07074,17
07075,8
07076,19
07077,12
07078,17
07079,4
07080,8
07081,10
07082,10
07083,19
07084,2
07085,17
07086,3
07087,4
07088,12
07089,11
07090,4
07091,12
07092,13
07093,18
07094,12
07095,7
07096,2
07097,6
07098,4
07099,10
07100,9
07101,9
07102,0
07103,12
07104,8
07105,14
07106,12
07107,4
07108,11
07109,17
07110,3
07111,11
07112,19
07113,8
07114,3
07115,17
07116,14
07117,0
07118,5
07119,5
07120,17
07121,4
07122,8
07123,7
07124,17
07125,6
07126,0
07127,4
07128,3
07129,4
07130,9
07131,10
07132,7
07133,10
07134,9
07135,0
07136,5
07137,17
07138,9
07139,11
07140,8
07141,11
07142,11
07143,14
07144,0
07145,8
07146,2
07147,11
07148,12
07149,6
07150,12
07151,9
07152,1
07153,3
07154,17
07155,3
07156,6
07157,6
07158,9
07159,6
07160,17
07161,18
07162,5
07163,15
07164,16
07165,14
07166,9
07167,12
07168,1
07169,3
07170,0
07171,5
07172,8
07173,1
07174,4
07175,12
07176,5
07177,0
07178,15
07179,2
07180,12
07181,10
07182,2
07183,7
07184,17
07185,1
07186,14
07187,4
07188,2
07189,17
07190,15
07191,6
07192,13
07193,8
07194,0
07195,6
07196,17
07197,12
07198,8
07199,11
07200,4
07201,9
07202,18
07203,16
07204,1
07205,0
07206,17
07207,13
07208,19
07209,15
07210,0
07211,3
07212,1
07213,7
07214,1
07215,11
07216,1
07217,8
07218,11
07219,9
07220,6
07221,7
07222,3
07223,9
07224,9
07225,10
07226,4
07227,3
07228,18
07229,14
07230,16
07231,14
07232,6
07233,8
07234,11
07235,1
07236,11
07237,0
07238,9
07239,9
07240,2
07241,1
07242,11
07243,15
07244,19
07245,0
07246,3
07247,11
07248,4
07249,8
07250,9
07251,15
07252,17
07253,14
07254,19
07255,12
07256,12
07257,10
07258,3
07259,18
07260,10
07261,11
07262,9
07263,17
07264,0
07265,19
07266,0
07267,7
07268,1
07269,4
07270,8
07271,18
07272,6
07273,1
07274,10
07275,11
07276,9
07277,14
07278,8
07279,4
07280,2
07281,13
07282,2
07283,17
07284,0
07285,17
07286,17
07287,3
07288,10
07289,10
07290,0
07291,15
07292,9
07293,11
07294,18
07295,1
07296,17
07297,1
07298,15
07299,0
07300,11
07301,12
07302,6
07303,10
07304,16
07305,4
07306,14
07307,9
07308,9
07309,6
07310,10
07311,6
07312,11
07313,8
07314,17
07315,12
07316,3
07317,2
07318,12
07319,3
07320,12
07321,4
07322,2
07323,10
07324,14
07325,0
07326,10
07327,0
07328,18
07329,16
07330,9
07331,2
07332,17
07333,16
07334,4
07335,1
07336,3
07337,3
07338,4
07339,12
07340,7
07341,19
07342,11
07343,4
07344,17
07345,4
07346,6
07347,9
07348,14
07349,1
07350,6
07351,7
07352,3
07353,2
07354,8
07355,7
07356,6
07357,11
07358,2
07359,12
07360,0
07361,10
07362,10
07363,1
07364,2
07365,18
07366,14
07367,13
07368,18
07369,11
07370,18
07371,4
07372,14
07373,3
07374,9
07375,12
07376,4
07377,8
07378,6
07379,12
07380,3
07381,3
07382,11
07383,17
07384,11
07385,14
07386,5
07387,1
07388,2
07389,16
07390,14
07391,18
07392,17
07393,2
07394,0
07395,14
07396,3
07397,1
07398,13
07399,2
07400,4
07401,1
07402,8
07403,10
07404,18
07405,4
07406,7
07407,14
07408,6
07409,11
07410,0
07411,0
07412,1
07413,0
07414,8
07415,14
07416,4
07417,4
07418,10
07419,8
07420,13
07421,17
07422,10
07423,3
07424,14
07425,13
07426,3
07427,3
07428,4
07429,12
07430,14
07431,4
07432,14
07433,2
07434,0
07435,8
07436,18
07437,7
07438,1
07439,3
07440,3
07441,14
07442,2
07443,3
07444,8
07445,11
07446,17
07447,11
07448,5
07449,3
07450,8
07451,0
07452,14
07453,1
07454,12
07455,17
07456,6
07457,17
07458,0
07459,4
07460,2
07461,7
07462,6
07463,9
07464,18
07465,2
07466,0
07467,2
07468,8
07469,18
07470,7
07471,10
07472,17
07473,11
07474,5
07475,9
07476,1
07477,3
07478,7
07479,12
07480,9
07481,11
07482,19
07483,3
07484,12
07485,0
07486,16
07487,7
07488,13
07489,3
07490,10
07491,0
07492,14
07493,19
07494,18
07495,6
07496,3
07497,10
07498,13
07499,3
07500,17
07501,8
07502,11
07503,5
07504,8
07505,2
07506,19
07507,14
07508,1
07509,5
07510,17
07511,1
07512,6
07513,12
07514,10
07515,4
07516,3
07517,1
07518,1
07519,14
07520,3
07521,4
07522,14
07523,19
07524,6
07525,4
07526,14
07527,9
07528,6
07529,2
07530,1
07531,11
07532,10
07533,9
07534,17
07535,0
07536,10
07537,5
07538,10
07539,8
07540,6
07541,6
07542,12
07543,19
07544,17
07545,2
07546,4
07547,16
07548,4
07549,13
07550,6
07551,5
07552,11
07553,4
07554,7
07555,13
07556,1
07557,15
07558,9
07559,10
07560,0
07561,8
07562,16
07563,1
07564,18
07565,12
07566,18
07567,4
07568,18
07569,8
07570,6
07571,15
07572,10
07573,13
07574,10
07575,3
07576,19
07577,0
07578,2
07579,16
07580,12
07581,3
07582,19
07583,14
07584,4
07585,8
07586,3
07587,18
07588,0
07589,1
07590,17
07591,18
07592,18
07593,14
07594,0
07595,17
07596,10
07597,6
07598,5
07599,7
07600,2
07601,17
07602,7
07603,3
07604,18
07605,4
07606,8
07607,17
07608,5
07609,1
07610,8
07611,12
07612,19
07613,16
07614,7
07615,0
07616,11
07617,4
07618,19
07619,11
07620,0
07621,10
07622,6
07623,5
07624,9
07625,17
07626,12
07627,4
07628,8
07629,8
07630,16
07631,8
07632,10
07633,4
07634,0
07635,0
07636,14
07637,19
07638,17
07639,19
07640,9
07641,7
07642,11
07643,3
07644,5
07645,11
07646,9
07647,6
07648,2
07649,0
07650,6
07651,0
07652,0
07653,6
07654,16
07655,14
07656,2
07657,6
07658,8
07659,11
07660,3
07661,2
07662,14
07663,6
07664,1
07665,11
07666,14
07667,18
07668,15
07669,10
07670,18
07671,8
07672,14
07673,8
07674,2
07675,3
07676,5
07677,9
07678,3
07679,11
07680,14
07681,0
07682,4
07683,0
07684,15
07685,0
07686,3
07687,13
07688,18
07689,12
07690,9
07691,12
07692,4
07693,6
07694,18
07695,15
07696,1
07697,18
07698,9
07699,19
07700,0
07701,15
07702,12
07703,12
07704,14
07705,7
07706,1
07707,4
07708,18
07709,6
07710,16
07711,4
07712,1
07713,11
07714,18
07715,17
07716,1
07717,1
07718,17
07719,8
07720,2
07721,3
07722,13
07723,8
07724,10
07725,10
07726,9
07727,9
07728,12
07729,10
07730,14
07731,13
07732,6
07733,16
07734,15
07735,2
07736,7
07737,3
07738,5
07739,10
07740,12
07741,17
07742,1
07743,2
07744,4
07745,4
07746,5
07747,12
07748,3
07749,0
07750,1
07751,12
07752,15
07753,2
07754,6
07755,1
07756,6
07757,18
07758,1
07759,8
07760,13
07761,10
07762,5
07763,13
07764,8
07765,8
07766,2
07767,5
07768,11
07769,1
07770,6
07771,5
07772,5
07773,11
07774,4
07775,2
07776,9
07777,8
07778,3
07779,9
07780,5
07781,14
07782,6
07783,17
07784,6
07785,18
07786,16
07787,19
07788,14
07789,8
07790,9
07791,4
07792,18
07793,7
07794,11
07795,6
07796,16
07797,7
07798,4
07799,9
07800,0
07801,11
07802,9
07803,0
07804,11
07805,15
07806,12
07807,19
07808,8
07809,0
07810,5
07811,5
07812,1
07813,5
07814,1
07815,16
07816,5
07817,1
07818,9
07819,10
07820,0
07821,16
07822,11
07823,2
07824,3
07825,2
07826,8
07827,10
07828,1
07829,16
07830,9
07831,6
07832,15
07833,2
07834,13
07835,16
07836,14
07837,14
07838,1
07839,14
07840,4
07841,10
07842,0
07843,6
07844,9
07845,4
07846,17
07847,1
07848,4
07849,4
07850,1
07851,6
07852,11
07853,7
07854,4
07855,5
07856,12
07857,14
07858,12
07859,2
07860,3
07861,17
07862,12
07863,13
07864,12
07865,8
07866,18
07867,5
07868,4
07869,13
07870,13
07871,3
07872,6
07873,6
07874,15
07875,11
07876,7
07877,5
07878,2
07879,3
07880,3
07881,9
07882,4
07883,14
07884,19
07885,14
07886,6
07887,12
07888,1
07889,0
07890,14
07891,8
07892,13
07893,17
07894,8
07895,14
07896,14
07897,11
07898,11
07899,9
07900,14
07901,12
07902,12
07903,3
07904,2
07905,10
07906,5
07907,12
07908,17
07909,9
07910,15
07911,4
07912,4
07913,17
07914,9
07915,7
07916,4
07917,0
07918,6
07919,10
07920,11
07921,11
07922,1
07923,15
07924,9
07925,1
07926,12
07927,7
07928,9
07929,9
07930,2
07931,11
07932,11
07933,1
07934,1
07935,9
07936,6
07937,18
07938,3
07939,3
07940,12
07941,2
07942,16
07943,13
07944,3
07945,13
07946,3
07947,11
07948,17
07949,17
07950,5
07951,11
07952,8
07953,11
07954,14
07955,2
07956,6
07957,10
07958,17
07959,4
07960,0
07961,10
07962,14
07963,12
07964,8
07965,12
07966,8
07967,10
07968,16
07969,7
07970,7
07971,0
07972,17
07973,12
07974,12
07975,1
07976,14
07977,18
07978,6
07979,14
07980,10
07981,8
07982,16
07983,13
07984,19
07985,14
07986,6
07987,9
07988,4
07989,4
07990,11
07991,10
07992,1
07993,15
07994,2
07995,6
07996,8
07997,10
07998,2
07999,12
08000,17
08001,5
08002,17
08003,11
08004,3
08005,9
08006,14
08007,3
08008,8
08009,18
08010,9
08011,11
08012,6
08013,9
08014,18
08015,4
08016,16
08017,0
08018,4
08019,2
08020,14
08021,0
08022,6
08023,9
08024,14
08025,0
08026,19
08027,15
08028,4
08029,11
08030,16
08031,9
08032,11
08033,2
08034,2
08035,11
08036,14
08037,0
08038,1
08039,6
08040,6
08041,9
08042,13
08043,5
08044,6
08045,12
08046,6
08047,15
08048,14
08049,3
08050,9
08051,11
08052,10
08053,6
08054,8
08055,14
08056,9
08057,13
08058,9
08059,12
08060,17
08061,9
08062,2
08063,18
08064,8
08065,10
08066,2
08067,8
08068,17
08069,1
08070,8
08071,11
08072,18
08073,8
08074,8
08075,4
08076,10
08077,1
08078,18
08079,19
08080,17
08081,0
08082,0
08083,11
08084,4
08085,10
08086,3
08087,5
08088,15
08089,18
08090,11
08091,13
08092,2
08093,19
08094,14
08095,7
08096,3
08097,12
08098,8
08099,4
08100,4
08101,18
08102,15
08103,17
08104,0
08105,18
08106,3
08107,0
08108,14
08109,18
08110,10
08111,9
08112,6
08113,10
08114,18
08115,5
08116,5
08117,4
08118,16
08119,17
08120,12
08121,5
08122,8
08123,14
08124,18
08125,18
08126,2
08127,0
08128,13
08129,1
08130,1
08131,17
08132,0
08133,1
08134,9
08135,12
08136,17
08137,13
08138,6
08139,6
08140,8
08141,18
08142,18
08143,7
08144,12
08145,14
08146,12
08147,3
08148,4
08149,3
08150,11
08151,14
08152,10
08153,8
08154,14
08155,12
08156,1
08157,11
08158,1
08159,5
08160,7
08161,9
08162,18
08163,4
08164,15
08165,5
08166,4
08167,12
08168,12
08169,1
08170,6
08171,2
08172,19
08173,8
08174,19
08175,12
08176,14
08177,10
08178,3
08179,3
08180,19
08181,11
08182,9
08183,11
08184,9
08185,11
08186,18
08187,12
08188,1
08189,3
08190,19
08191,8
08192,4
08193,14
08194,6
08195,17
08196,7
08197,17
08198,7
08199,11
08200,1
08201,10
08202,9
08203,9
08204,4
08205,10
08206,0
08207,14
08208,13
08209,0
08210,19
08211,2
08212,0
08213,11
08214,2
08215,5
08216,12
08217,8
08218,18
08219,6
08220,6
08221,18
08222,10
08223,5
08224,8
08225,9
08226,4
08227,3
08228,1
08229,13
08230,11
08231,12
08232,9
08233,19
08234,15
08235,0
08236,3
08237,9
08238,14
08239,18
08240,0
08241,10
08242,14
08243,1
08244,11
08245,12
08246,11
08247,0
08248,11
08249,17
08250,3
08251,18
08252,9
08253,1
08254,2
08255,9
08256,9
08257,12
08258,6
08259,14
08260,6
08261,12
08262,1
08263,4
08264,3
08265,6
08266,16
08267,0
08268,17
08269,10
08270,0
08271,14
08272,0
08273,9
08274,3
08275,15
08276,18
08277,7
08278,6
08279,7
08280,11
08281,17
08282,4
08283,15
08284,13
08285,18
08286,17
08287,11
08288,4
08289,15
08290,3
08291,12
08292,2
08293,14
08294,14
08295,15
08296,1
08297,4
08298,1
08299,18
08300,10
08301,16
08302,13
08303,15
08304,1
08305,8
08306,2
08307,18
08308,2
08309,10
08310,4
08311,8
08312,10
08313,2
08314,11
08315,5
08316,10
08317,8
08318,12
08319,8
08320,1
08321,0
08322,12
08323,2
08324,4
08325,2
08326,1
08327,6
08328,6
08329,4
08330,13
08331,2
08332,1
08333,12
08334,17
08335,9
08336,4
08337,3
08338,15
08339,19
08340,10
08341,0
08342,2
08343,16
08344,18
08345,17
08346,0
08347,5
08348,4
08349,13
08350,14
08351,18
08352,14
08353,10
08354,17
08355,15
08356,0
08357,9
08358,16
08359,9
08360,16
08361,2
08362,17
08363,19
08364,16
08365,4
08366,4
08367,10
08368,4
08369,19
08370,11
08371,4
08372,18
08373,12
08374,19
08375,16
08376,2
08377,14
08378,6
08379,11
08380,0
08381,12
08382,14
08383,9
08384,2
08385,2
08386,5
08387,14
08388,17
08389,17
08390,13
08391,10
08392,14
08393,14
08394,9
08395,8
08396,13
